value	analysis	user	time
Sox2	Expression Boxplots	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:12:42
Sox2	Expression Boxplots	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:15:51
Sox2	Expression Boxplots	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:16:14
Sox2	Expression Boxplots	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:16:20
Sox2	Expression Boxplots	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:16:25
Sox2	Expression Boxplots	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:16:29
Sox2	Expression Boxplots	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:19:49
Sox2	Expression Boxplots	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:20:25
Sox2	Expression Boxplots	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:32:12
Sox2	UMAP Plot	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:32:16
Sox2	UMAP Plot	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:35:20
Sox2	UMAP Plot	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:35:38
Sox2	UMAP Plot	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:36:05
Sox2	Age Correlation	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:36:06
Sox2	Age Correlation	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:36:58
Sox2	Age Correlation	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:37:57
Sox2	Age Correlation	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:38:15
Sox2	Age Correlation	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:45:27
Sox2	Age Correlation	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:45:40
Sox2	Age Correlation	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:49:00
Sox2	Age Correlation	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:49:07
Sox2	Age Correlation	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:49:23
Sox2	Age Correlation	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:49:34
Sox2	Age Correlation	f35dbec8-4fde-4d67-a635-4ccd336e81bf	2025-07-16 19:50:34
[['Somatotrophs', 'Lactotrophs', 'Thyrotrophs', 'Corticotrophs', 'Melanotrophs', 'Stem_cells', 'Gonadotrophs'], ['Somatotrophs', 'Lactotrophs', 'Thyrotrophs', 'Corticotrophs', 'Melanotrophs', 'Stem_cells', 'Gonadotrophs']]	Ligand-Receptor Interactions	50e917df-c997-44f6-8844-b2b6da42a3e2	2025-07-16 23:01:21
Sox2	Expression Boxplots	50e917df-c997-44f6-8844-b2b6da42a3e2	2025-07-16 23:01:31
Sox2	Expression Boxplots	50e917df-c997-44f6-8844-b2b6da42a3e2	2025-07-16 23:01:46
Sox2	Expression Boxplots	50e917df-c997-44f6-8844-b2b6da42a3e2	2025-07-16 23:01:50
Sox2	Expression Boxplots	50e917df-c997-44f6-8844-b2b6da42a3e2	2025-07-16 23:02:02
Sox2	Expression Boxplots	50e917df-c997-44f6-8844-b2b6da42a3e2	2025-07-16 23:02:08
Sox2	Expression Boxplots	50e917df-c997-44f6-8844-b2b6da42a3e2	2025-07-16 23:02:57
	Cell Type Proportions ATAC	50e917df-c997-44f6-8844-b2b6da42a3e2	2025-07-16 23:03:09
	Cell Type Proportions ATAC	50e917df-c997-44f6-8844-b2b6da42a3e2	2025-07-16 23:04:02
	Cell Type Proportions ATAC	50e917df-c997-44f6-8844-b2b6da42a3e2	2025-07-16 23:04:04
	Cell Type Proportions ATAC	50e917df-c997-44f6-8844-b2b6da42a3e2	2025-07-16 23:04:10
Sox2	UMAP Plot	50e917df-c997-44f6-8844-b2b6da42a3e2	2025-07-16 23:04:26
Sox2	Isoform Plot	5ca58579-5472-484a-beef-3e9c69627cc3	2025-07-17 10:36:02
Sox2	Isoform Plot	5ca58579-5472-484a-beef-3e9c69627cc3	2025-07-17 10:36:06
Sox2	Expression Boxplots	9196dc07-64c7-456e-9d68-b49446d5ac31	2025-07-17 10:50:40
Sox2	Expression Boxplots	9196dc07-64c7-456e-9d68-b49446d5ac31	2025-07-17 10:51:53
Sox2	Age Correlation	9196dc07-64c7-456e-9d68-b49446d5ac31	2025-07-17 10:51:54
Sox2	Age Correlation	9196dc07-64c7-456e-9d68-b49446d5ac31	2025-07-17 10:52:01
Sox2	Age Correlation	9196dc07-64c7-456e-9d68-b49446d5ac31	2025-07-17 10:52:09
Sox2	Age Correlation	9196dc07-64c7-456e-9d68-b49446d5ac31	2025-07-17 10:52:36
Sox2	Expression Boxplots	f1d98cd2-234e-44b6-8c5d-a900dd675a6e	2025-07-17 15:42:40
Sox2	Expression Boxplots	719e549f-47f6-497c-a026-956d0f2c73a1	2025-07-17 15:43:38
Sox2	Expression Boxplots	0cb76ee1-d0f2-4819-afb4-ddfce9cdd86a	2025-07-17 16:33:10
Sox2	Isoform Plot	0cb76ee1-d0f2-4819-afb4-ddfce9cdd86a	2025-07-17 16:33:14
['Sox2']	Dot Plot	0cb76ee1-d0f2-4819-afb4-ddfce9cdd86a	2025-07-17 16:33:17
Sox2	Expression Boxplots	1b31803a-67b5-4144-ba3c-38c4db1cb870	2025-07-17 16:41:17
['SRX8489835', 'Sox2']	Individual Dataset RNA	1b31803a-67b5-4144-ba3c-38c4db1cb870	2025-07-17 16:41:38
['SRX9528565', 'Gal']	Individual Dataset RNA	1b31803a-67b5-4144-ba3c-38c4db1cb870	2025-07-17 16:42:21
['SRX21902354', 'Gal']	Individual Dataset RNA	1b31803a-67b5-4144-ba3c-38c4db1cb870	2025-07-17 16:42:50
['SRX8489835', '0610005C13Rik']	Individual Dataset RNA	1b31803a-67b5-4144-ba3c-38c4db1cb870	2025-07-17 16:43:11
['SRX9528564', 'Gal']	Individual Dataset RNA	1b31803a-67b5-4144-ba3c-38c4db1cb870	2025-07-17 16:43:19
['SRX8489835', '0610005C13Rik']	Individual Dataset RNA	1b31803a-67b5-4144-ba3c-38c4db1cb870	2025-07-17 16:43:40
['SRX8489836', 'Gal']	Individual Dataset RNA	1b31803a-67b5-4144-ba3c-38c4db1cb870	2025-07-17 16:43:49
['SRX8489836', 'Gal']	Individual Dataset RNA	1b31803a-67b5-4144-ba3c-38c4db1cb870	2025-07-17 16:44:23
['SRX21902349', 'Crhbp']	Individual Dataset RNA	1b31803a-67b5-4144-ba3c-38c4db1cb870	2025-07-17 16:44:54
chr10:100009655-100010156	Accessibility Distribution	0cb76ee1-d0f2-4819-afb4-ddfce9cdd86a	2025-07-17 16:53:09
chr3:34649994-34652872	Genome Browser	0cb76ee1-d0f2-4819-afb4-ddfce9cdd86a	2025-07-17 16:53:14
chr10:100009655-100010156	Accessibility Distribution	0cb76ee1-d0f2-4819-afb4-ddfce9cdd86a	2025-07-17 17:19:51
chr3:34649994-34652872	Genome Browser	0cb76ee1-d0f2-4819-afb4-ddfce9cdd86a	2025-07-17 17:19:56
chr10:100009655-100010156	Accessibility Distribution	0cb76ee1-d0f2-4819-afb4-ddfce9cdd86a	2025-07-17 17:23:13
chr3:34649994-34652872	Genome Browser	0cb76ee1-d0f2-4819-afb4-ddfce9cdd86a	2025-07-17 17:23:18
chr10:100009655-100010156	Accessibility Distribution	0cb76ee1-d0f2-4819-afb4-ddfce9cdd86a	2025-07-17 17:24:43
chr4:82207058-82788865	Genome Browser	0cb76ee1-d0f2-4819-afb4-ddfce9cdd86a	2025-07-17 17:24:47
Sox2	Expression Boxplots	e21b3015-4bb9-4a2e-8297-fc99879877f4	2025-07-18 13:56:16
Sox9	Expression Boxplots	e21b3015-4bb9-4a2e-8297-fc99879877f4	2025-07-18 13:56:22
Sox9	Age Correlation	e21b3015-4bb9-4a2e-8297-fc99879877f4	2025-07-18 13:56:27
Sox2	Expression Boxplots	4abbf493-72a9-48d8-a832-152628b1e007	2025-07-18 15:45:35
['SRX8489835', 'Sox2']	Individual Dataset RNA	4abbf493-72a9-48d8-a832-152628b1e007	2025-07-18 15:45:44
['SRX8489835', 'Sox2']	Individual Dataset RNA	4abbf493-72a9-48d8-a832-152628b1e007	2025-07-18 15:46:00
['SRX22219346', 'Sox2']	Individual Dataset RNA	4abbf493-72a9-48d8-a832-152628b1e007	2025-07-18 15:46:15
['SRX22219346', 'Sdhb']	Individual Dataset RNA	4abbf493-72a9-48d8-a832-152628b1e007	2025-07-18 15:46:38
['SRX8489835', 'Sdhb']	Individual Dataset RNA	4abbf493-72a9-48d8-a832-152628b1e007	2025-07-18 15:46:57
['SRX22219345', 'Sdhb']	Individual Dataset RNA	4abbf493-72a9-48d8-a832-152628b1e007	2025-07-18 15:47:15
Sox2	Expression Boxplots	9a9f7c20-0e20-48f5-becd-7097cc8a017b	2025-07-19 21:31:50
Sox2	Expression Boxplots	9a9f7c20-0e20-48f5-becd-7097cc8a017b	2025-07-19 21:31:55
Sox2	Expression Boxplots	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:41:58
Sox2	Expression Boxplots	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:42:01
Sox2	Expression Boxplots	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:42:37
Sox2	Expression Boxplots	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:42:39
Sox2	Expression Boxplots	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:42:42
Sox2	Expression Boxplots	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:42:45
Sox2	Expression Boxplots	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:42:57
Sox2	Expression Boxplots	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:43:02
Sox2	Expression Boxplots	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:43:07
Nfix	Expression Boxplots	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:43:11
Nfix	Expression Boxplots	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:44:06
Nfix	Expression Boxplots	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:44:13
Nfix	Expression Boxplots	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:44:29
Nfix	Expression Boxplots	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:44:31
Nfix	UMAP Plot	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:45:01
Nfix	Age Correlation	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:46:39
Nfix	Isoform Plot	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:53:24
['Nfix']	Dot Plot	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:53:48
['Nfix']	Dot Plot	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:53:59
['SRX8489835', 'Nfix']	Individual Dataset RNA	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:54:53
['SRX8489835', 'Nfix']	Individual Dataset RNA	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:55:12
['SRX8489835', 'Nfix']	Individual Dataset RNA	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:55:31
['SRX26708357', 'Nfix']	Individual Dataset RNA	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:56:43
['SRX22219346', 'Nfix']	Individual Dataset RNA	9a347535-37b1-4667-9cf1-6a2cc46320bb	2025-07-21 09:57:38
['Sox2']	Dot Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:50:53
chr10:100009655-100010156	Accessibility Distribution	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:51:28
chr3:34649994-34652872	Genome Browser	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:51:33
['Sox2']	Dot Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:52:16
['Sox2']	Dot Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:52:52
['Sox2']	Dot Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:53:32
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:54:29
Sox2	Expression Boxplots	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:54:51
Sox2	Expression Boxplots	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:54:54
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:55:38
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:56:04
Sox2	Expression Boxplots	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:56:15
Sox2	Expression Boxplots	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:56:20
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:56:53
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:57:02
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:57:08
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:57:12
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:57:22
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:57:28
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:59:30
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 10:59:37
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:01:08
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:01:15
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:01:25
Sox2	Age Correlation	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:01:29
Sox2	Age Correlation	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:01:40
chr10:100009655-100010156	Accessibility Distribution	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:02:36
chr3:34649994-34652872	Genome Browser	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:02:41
Sox2	Age Correlation	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:03:22
Sox2	Age Correlation	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:03:26
Sox2	Expression Boxplots	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:03:44
Sox2	Expression Boxplots	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:03:47
Sox2	Expression Boxplots	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:03:50
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:04:25
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:04:35
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:04:45
Sox2	UMAP Plot	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:04:53
['SRX8489835', 'Sox2']	Individual Dataset RNA	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:08:22
chr10:100009655-100010156	Accessibility Distribution	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:10:04
chr3:34649994-34652872	Genome Browser	e889c2e3-bd81-415e-9a1e-544c435e77e8	2025-07-21 11:10:09
Sox2	Expression Boxplots	b86b045a-af2e-426f-a62e-81a263ac0baa	2025-07-21 16:24:09
['Sox2']	Dot Plot	b86b045a-af2e-426f-a62e-81a263ac0baa	2025-07-21 16:26:35
Sox2	UMAP Plot	b86b045a-af2e-426f-a62e-81a263ac0baa	2025-07-21 16:30:27
Sox2	Age Correlation	b86b045a-af2e-426f-a62e-81a263ac0baa	2025-07-21 16:30:35
Sox2	UMAP Plot	6648309e-92a2-41ed-94f8-35fa9ab15edd	2025-07-21 17:14:36
Sox2	UMAP Plot	c79fbad5-5d37-4608-b997-6becca5208a5	2025-07-21 17:16:10
Sox2	UMAP Plot	c79fbad5-5d37-4608-b997-6becca5208a5	2025-07-21 17:16:45
Sox2	UMAP Plot	c79fbad5-5d37-4608-b997-6becca5208a5	2025-07-21 17:16:58
Sox2	UMAP Plot	c79fbad5-5d37-4608-b997-6becca5208a5	2025-07-21 17:17:19
Sox2	Expression Boxplots	ca640ac3-7b3f-4eeb-804b-882ab92ef333	2025-07-22 09:20:27
['SRX8489835', 'Sox2']	Individual Dataset RNA	a5c0cf6b-aaa8-4ac9-b194-b07f42e357e7	2025-07-22 10:26:45
Sox2	Expression Boxplots	90a5c3e9-5544-4d60-94c7-6f35b94c23fd	2025-07-22 11:21:48
Sox2	Expression Boxplots	90a5c3e9-5544-4d60-94c7-6f35b94c23fd	2025-07-22 11:21:56
Crhbp	Expression Boxplots	90a5c3e9-5544-4d60-94c7-6f35b94c23fd	2025-07-22 11:22:01
Crhbp	UMAP Plot	90a5c3e9-5544-4d60-94c7-6f35b94c23fd	2025-07-22 11:24:22
Sox2	Expression Boxplots	65d58927-ab83-4104-9088-e4ed3aaf4b1b	2025-07-22 11:28:55
Sox2	Expression Boxplots	65d58927-ab83-4104-9088-e4ed3aaf4b1b	2025-07-22 11:28:58
Sox2	Expression Boxplots	65d58927-ab83-4104-9088-e4ed3aaf4b1b	2025-07-22 11:29:07
Sox2	Expression Boxplots	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:32:10
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:32:23
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:32:29
Crhbp	UMAP Plot	90a5c3e9-5544-4d60-94c7-6f35b94c23fd	2025-07-22 11:32:46
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:33:07
Crhbp	Expression Boxplots	90a5c3e9-5544-4d60-94c7-6f35b94c23fd	2025-07-22 11:33:23
Crhbp	Expression Boxplots	90a5c3e9-5544-4d60-94c7-6f35b94c23fd	2025-07-22 11:33:28
Crhbp	Expression Boxplots	90a5c3e9-5544-4d60-94c7-6f35b94c23fd	2025-07-22 11:33:32
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:33:45
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:34:30
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:35:23
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:36:09
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:36:39
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:37:40
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:40:54
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:42:06
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:42:51
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:44:38
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:45:30
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:55:04
Sox2	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:55:13
Sox2	Expression Boxplots	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:56:57
Sox2	Expression Boxplots	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:57:06
Sox2	Age Correlation	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:57:11
Sox2	Age Correlation	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:57:18
Sox2	Age Correlation	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 11:58:37
Sox2	Age Correlation	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 12:05:31
Gata2	Age Correlation	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 12:06:01
Pou1f1	Age Correlation	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 12:06:51
Nr5a1	Age Correlation	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 12:07:11
chr10:100009655-100010156	Accessibility Distribution	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 12:08:25
chr2:38688279-38718919	Genome Browser	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 12:08:30
	Cell Type Proportions ATAC	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 12:08:36
	Cell Type Proportions ATAC	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 12:08:41
chr10:100009655-100010156	Accessibility Distribution	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 12:09:32
chr10:100009655-100010156	Accessibility Distribution	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 12:09:36
chr2:38688279-38718919	Genome Browser	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 12:09:41
chr10:100009655-100010156	Accessibility Distribution	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 12:11:23
['chr2:38688279-38718919', ['MA0002.2_Runx1']]	Genome Browser	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 12:11:28
['SRX8489835', 'Nr5a1']	Individual Dataset RNA	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 12:12:00
Nr5a1	Age Correlation	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:18:17
Nr5a1	Age Correlation	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:18:23
Nr5a1	Age Correlation	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:18:30
Nr5a1	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:19:16
Nr5a1	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:19:24
Nr5a1	Expression Boxplots	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:19:32
Nr5a1	Expression Boxplots	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:19:36
Nr5a1	Age Correlation	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:19:47
Nr5a1	Age Correlation	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:19:53
Nr5a1	Isoform Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:20:17
Nr5a1	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:20:27
Nr5a1	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:20:37
Nr5a1	Expression Boxplots	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:20:48
Nr5a1	Expression Boxplots	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:20:52
Nr5a1	Expression Boxplots	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:21:01
Nr5a1	Age Correlation	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:21:08
Nr5a1	Age Correlation	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:21:11
Nr5a1	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:21:24
Nr5a1	UMAP Plot	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 13:21:31
Nr5a1	Expression Boxplots	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 15:43:44
Nr5a1	Expression Boxplots	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 15:43:47
Nr5a1	Expression Boxplots	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 15:45:42
Nr5a1	Expression Boxplots	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 15:45:45
Nr5a1	Expression Boxplots	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 15:48:09
Nr5a1	Expression Boxplots	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 15:49:46
	Cell Type Proportions	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 15:51:23
	Cell Type Proportions	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 15:51:31
	Cell Type Proportions	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 15:51:34
	Cell Type Proportions	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 15:51:47
	Cell Type Proportions	74544d34-b7d8-4ba6-816b-b69ce52beea3	2025-07-22 15:52:18
	Cell Type Proportions	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:52:49
	Cell Type Proportions	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:52:54
	Cell Type Proportions	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:52:57
	Cell Type Proportions	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:53:03
	Cell Type Proportions	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:53:13
Sox2	Age Correlation	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:53:38
Apela	Age Correlation	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:55:35
Apela	Age Correlation	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:56:03
Apela	Age Correlation	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:57:52
Apela	Expression Boxplots	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:58:20
Gal	Expression Boxplots	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:58:49
Gal	Expression Boxplots	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:58:57
Gal	Expression Boxplots	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:59:18
Gal	Expression Boxplots	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:59:24
[['Somatotrophs', 'Lactotrophs', 'Thyrotrophs', 'Corticotrophs', 'Melanotrophs', 'Stem_cells', 'Gonadotrophs'], ['Somatotrophs', 'Lactotrophs', 'Thyrotrophs', 'Corticotrophs', 'Melanotrophs', 'Stem_cells', 'Gonadotrophs']]	Ligand-Receptor Interactions	3c6daf94-5a89-4d12-9742-07d5b326524d	2025-07-22 15:59:40
